region,division,state,Population_2022,page_title,url,rev_id,quality
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Catawissa, Pennsylvania","https://en.wikipedia.org/wiki/Catawissa,_Pennsylvania",1174358085,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Wayne Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Wayne_Township,_Crawford_County,_Pennsylvania",1172102208,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Spring Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Spring_Township,_Crawford_County,_Pennsylvania",1172101346,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Sugarcreek Township, Armstrong County, Pennsylvania","https://en.wikipedia.org/wiki/Sugarcreek_Township,_Armstrong_County,_Pennsylvania",1175378174,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Todd Township, Fulton County, Pennsylvania","https://en.wikipedia.org/wiki/Todd_Township,_Fulton_County,_Pennsylvania",1173868925,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Saxonburg, Pennsylvania","https://en.wikipedia.org/wiki/Saxonburg,_Pennsylvania",1178030150,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Cherrytree Township, Venango County, Pennsylvania","https://en.wikipedia.org/wiki/Cherrytree_Township,_Venango_County,_Pennsylvania",1166695056,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"East Berlin, Pennsylvania","https://en.wikipedia.org/wiki/East_Berlin,_Pennsylvania",1158327806,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Union Township, Snyder County, Pennsylvania","https://en.wikipedia.org/wiki/Union_Township,_Snyder_County,_Pennsylvania",1158116215,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Frenchcreek Township, Venango County, Pennsylvania","https://en.wikipedia.org/wiki/Frenchcreek_Township,_Venango_County,_Pennsylvania",1167018161,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Avis, Pennsylvania","https://en.wikipedia.org/wiki/Avis,_Pennsylvania",1116691788,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Anthony Township, Montour County, Pennsylvania","https://en.wikipedia.org/wiki/Anthony_Township,_Montour_County,_Pennsylvania",1166484071,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Eaton Township, Wyoming County, Pennsylvania","https://en.wikipedia.org/wiki/Eaton_Township,_Wyoming_County,_Pennsylvania",1174318548,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Versailles, Pennsylvania","https://en.wikipedia.org/wiki/Versailles,_Pennsylvania",1170618577,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Lincoln Township, Somerset County, Pennsylvania","https://en.wikipedia.org/wiki/Lincoln_Township,_Somerset_County,_Pennsylvania",1157438639,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Bethel Township, Fulton County, Pennsylvania","https://en.wikipedia.org/wiki/Bethel_Township,_Fulton_County,_Pennsylvania",1166609336,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"St. Clair Township, Pennsylvania","https://en.wikipedia.org/wiki/St._Clair_Township,_Pennsylvania",1172050990,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Duncannon, Pennsylvania","https://en.wikipedia.org/wiki/Duncannon,_Pennsylvania",1151035651,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Girardville, Pennsylvania","https://en.wikipedia.org/wiki/Girardville,_Pennsylvania",1176699681,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Milford Township, Pike County, Pennsylvania","https://en.wikipedia.org/wiki/Milford_Township,_Pike_County,_Pennsylvania",1178959776,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Lycoming Township, Lycoming County, Pennsylvania","https://en.wikipedia.org/wiki/Lycoming_Township,_Lycoming_County,_Pennsylvania",1177807041,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Cromwell Township, Huntingdon County, Pennsylvania","https://en.wikipedia.org/wiki/Cromwell_Township,_Huntingdon_County,_Pennsylvania",1171907177,B
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Albion, Pennsylvania","https://en.wikipedia.org/wiki/Albion,_Pennsylvania",1157348815,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Elizabethville, Pennsylvania","https://en.wikipedia.org/wiki/Elizabethville,_Pennsylvania",1157357640,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Concord Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Concord_Township,_Butler_County,_Pennsylvania",1177320070,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"East Deer Township, Allegheny County, Pennsylvania","https://en.wikipedia.org/wiki/East_Deer_Township,_Allegheny_County,_Pennsylvania",1177815656,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Oakland Township, Venango County, Pennsylvania","https://en.wikipedia.org/wiki/Oakland_Township,_Venango_County,_Pennsylvania",1169091239,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Freehold Township, Warren County, Pennsylvania","https://en.wikipedia.org/wiki/Freehold_Township,_Warren_County,_Pennsylvania",1173803915,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Smithfield Township, Bradford County, Pennsylvania","https://en.wikipedia.org/wiki/Smithfield_Township,_Bradford_County,_Pennsylvania",1167673235,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Canoe Township, Indiana County, Pennsylvania","https://en.wikipedia.org/wiki/Canoe_Township,_Indiana_County,_Pennsylvania",1166690225,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Elizabeth, Pennsylvania","https://en.wikipedia.org/wiki/Elizabeth,_Pennsylvania",1175579234,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Clifton Township, Lackawanna County, Pennsylvania","https://en.wikipedia.org/wiki/Clifton_Township,_Lackawanna_County,_Pennsylvania",1174296012,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Laflin, Pennsylvania","https://en.wikipedia.org/wiki/Laflin,_Pennsylvania",1157437893,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Rockdale Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Rockdale_Township,_Crawford_County,_Pennsylvania",1175381269,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Porter Township, Clinton County, Pennsylvania","https://en.wikipedia.org/wiki/Porter_Township,_Clinton_County,_Pennsylvania",1167498857,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Dimock Township, Susquehanna County, Pennsylvania","https://en.wikipedia.org/wiki/Dimock_Township,_Susquehanna_County,_Pennsylvania",1166851636,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Pulaski Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Pulaski_Township,_Beaver_County,_Pennsylvania",1176850034,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"New Beaver, Pennsylvania","https://en.wikipedia.org/wiki/New_Beaver,_Pennsylvania",1169508271,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"East Mead Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/East_Mead_Township,_Crawford_County,_Pennsylvania",1177815793,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Perry Township, Greene County, Pennsylvania","https://en.wikipedia.org/wiki/Perry_Township,_Greene_County,_Pennsylvania",1157450953,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Windsor, Pennsylvania","https://en.wikipedia.org/wiki/Windsor,_Pennsylvania",1159223378,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Elk Township, Clarion County, Pennsylvania","https://en.wikipedia.org/wiki/Elk_Township,_Clarion_County,_Pennsylvania",1173813351,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Lewis Township, Union County, Pennsylvania","https://en.wikipedia.org/wiki/Lewis_Township,_Union_County,_Pennsylvania",1167316487,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Clarks Green, Pennsylvania","https://en.wikipedia.org/wiki/Clarks_Green,_Pennsylvania",1178266800,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Sullivan Township, Tioga County, Pennsylvania","https://en.wikipedia.org/wiki/Sullivan_Township,_Tioga_County,_Pennsylvania",1175378165,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"North Union Township, Schuylkill County, Pennsylvania","https://en.wikipedia.org/wiki/North_Union_Township,_Schuylkill_County,_Pennsylvania",1167411348,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"West Bethlehem Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/West_Bethlehem_Township,_Washington_County,_Pennsylvania",1175372766,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Oakdale, Pennsylvania","https://en.wikipedia.org/wiki/Oakdale,_Pennsylvania",1175499127,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Richmond Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Richmond_Township,_Crawford_County,_Pennsylvania",1172100565,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Conyngham Township, Luzerne County, Pennsylvania","https://en.wikipedia.org/wiki/Conyngham_Township,_Luzerne_County,_Pennsylvania",1171907852,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Conneaut Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Conneaut_Township,_Crawford_County,_Pennsylvania",1160682312,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Belfast Township, Fulton County, Pennsylvania","https://en.wikipedia.org/wiki/Belfast_Township,_Fulton_County,_Pennsylvania",1157349759,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Horton Township, Elk County, Pennsylvania","https://en.wikipedia.org/wiki/Horton_Township,_Elk_County,_Pennsylvania",1173807626,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Langhorne Manor, Pennsylvania","https://en.wikipedia.org/wiki/Langhorne_Manor,_Pennsylvania",1172131528,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Rockland Township, Venango County, Pennsylvania","https://en.wikipedia.org/wiki/Rockland_Township,_Venango_County,_Pennsylvania",1167507876,B
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Blawnox, Pennsylvania","https://en.wikipedia.org/wiki/Blawnox,_Pennsylvania",1168300855,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Greenwood Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/Greenwood_Township,_Crawford_County,_Pennsylvania",1172099054,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Wilmington Township, Mercer County, Pennsylvania","https://en.wikipedia.org/wiki/Wilmington_Township,_Mercer_County,_Pennsylvania",1160607813,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Perry Township, Mercer County, Pennsylvania","https://en.wikipedia.org/wiki/Perry_Township,_Mercer_County,_Pennsylvania",1160604378,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Kline Township, Schuylkill County, Pennsylvania","https://en.wikipedia.org/wiki/Kline_Township,_Schuylkill_County,_Pennsylvania",1167291211,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Sterling Township, Wayne County, Pennsylvania","https://en.wikipedia.org/wiki/Sterling_Township,_Wayne_County,_Pennsylvania",1175378539,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Worth Township, Butler County, Pennsylvania","https://en.wikipedia.org/wiki/Worth_Township,_Butler_County,_Pennsylvania",1161577168,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Ransom Township, Lackawanna County, Pennsylvania","https://en.wikipedia.org/wiki/Ransom_Township,_Lackawanna_County,_Pennsylvania",1175382305,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Harford Township, Susquehanna County, Pennsylvania","https://en.wikipedia.org/wiki/Harford_Township,_Susquehanna_County,_Pennsylvania",1167133009,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Huston Township, Clearfield County, Pennsylvania","https://en.wikipedia.org/wiki/Huston_Township,_Clearfield_County,_Pennsylvania",1175876805,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"North Mahoning Township, Indiana County, Pennsylvania","https://en.wikipedia.org/wiki/North_Mahoning_Township,_Indiana_County,_Pennsylvania",1175954261,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"South Newton Township, Cumberland County, Pennsylvania","https://en.wikipedia.org/wiki/South_Newton_Township,_Cumberland_County,_Pennsylvania",1175379083,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Atglen, Pennsylvania","https://en.wikipedia.org/wiki/Atglen,_Pennsylvania",1176483742,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Warsaw Township, Jefferson County, Pennsylvania","https://en.wikipedia.org/wiki/Warsaw_Township,_Jefferson_County,_Pennsylvania",1175373641,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Fishing Creek Township, Columbia County, Pennsylvania","https://en.wikipedia.org/wiki/Fishing_Creek_Township,_Columbia_County,_Pennsylvania",1167015124,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Mahoning Township, Armstrong County, Pennsylvania","https://en.wikipedia.org/wiki/Mahoning_Township,_Armstrong_County,_Pennsylvania",1171473294,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Locust Township, Columbia County, Pennsylvania","https://en.wikipedia.org/wiki/Locust_Township,_Columbia_County,_Pennsylvania",1171906442,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Jefferson Township, Somerset County, Pennsylvania","https://en.wikipedia.org/wiki/Jefferson_Township,_Somerset_County,_Pennsylvania",1167179724,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Jackson Township, Snyder County, Pennsylvania","https://en.wikipedia.org/wiki/Jackson_Township,_Snyder_County,_Pennsylvania",1157436331,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Juniata Township, Perry County, Pennsylvania","https://en.wikipedia.org/wiki/Juniata_Township,_Perry_County,_Pennsylvania",1167287926,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Union Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/Union_Township,_Centre_County,_Pennsylvania",1167740014,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Bell Acres, Pennsylvania","https://en.wikipedia.org/wiki/Bell_Acres,_Pennsylvania",1168278055,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Liberty Township, Mercer County, Pennsylvania","https://en.wikipedia.org/wiki/Liberty_Township,_Mercer_County,_Pennsylvania",1160603980,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Hughestown, Pennsylvania","https://en.wikipedia.org/wiki/Hughestown,_Pennsylvania",1176339464,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Bryn Athyn, Pennsylvania","https://en.wikipedia.org/wiki/Bryn_Athyn,_Pennsylvania",1157351627,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Little Beaver Township, Lawrence County, Pennsylvania","https://en.wikipedia.org/wiki/Little_Beaver_Township,_Lawrence_County,_Pennsylvania",1159982808,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Dyberry Township, Wayne County, Pennsylvania","https://en.wikipedia.org/wiki/Dyberry_Township,_Wayne_County,_Pennsylvania",1166855233,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Washington Township, Wyoming County, Pennsylvania","https://en.wikipedia.org/wiki/Washington_Township,_Wyoming_County,_Pennsylvania",1174273168,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"East Finley Township, Washington County, Pennsylvania","https://en.wikipedia.org/wiki/East_Finley_Township,_Washington_County,_Pennsylvania",1177815702,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Avondale, Pennsylvania","https://en.wikipedia.org/wiki/Avondale,_Pennsylvania",1157349435,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"North Shenango Township, Crawford County, Pennsylvania","https://en.wikipedia.org/wiki/North_Shenango_Township,_Crawford_County,_Pennsylvania",1175953917,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Schwenksville, Pennsylvania","https://en.wikipedia.org/wiki/Schwenksville,_Pennsylvania",1149689810,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Mount Wolf, Pennsylvania","https://en.wikipedia.org/wiki/Mount_Wolf,_Pennsylvania",1167881626,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"South Coatesville, Pennsylvania","https://en.wikipedia.org/wiki/South_Coatesville,_Pennsylvania",1158103661,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"White Township, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/White_Township,_Beaver_County,_Pennsylvania",1177025223,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Pittsfield Township, Warren County, Pennsylvania","https://en.wikipedia.org/wiki/Pittsfield_Township,_Warren_County,_Pennsylvania",1175383622,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Dreher Township, Wayne County, Pennsylvania","https://en.wikipedia.org/wiki/Dreher_Township,_Wayne_County,_Pennsylvania",1166854102,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Williamstown, Pennsylvania","https://en.wikipedia.org/wiki/Williamstown,_Pennsylvania",1164004536,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Shoemakersville, Pennsylvania","https://en.wikipedia.org/wiki/Shoemakersville,_Pennsylvania",1173397974,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Burgettstown, Pennsylvania","https://en.wikipedia.org/wiki/Burgettstown,_Pennsylvania",1166922015,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Nicholson Township, Wyoming County, Pennsylvania","https://en.wikipedia.org/wiki/Nicholson_Township,_Wyoming_County,_Pennsylvania",1174319104,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Graham Township, Clearfield County, Pennsylvania","https://en.wikipedia.org/wiki/Graham_Township,_Clearfield_County,_Pennsylvania",1175876352,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"East Bangor, Pennsylvania","https://en.wikipedia.org/wiki/East_Bangor,_Pennsylvania",1178765199,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Loretto, Pennsylvania","https://en.wikipedia.org/wiki/Loretto,_Pennsylvania",1143226807,GA
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Irwin Township, Venango County, Pennsylvania","https://en.wikipedia.org/wiki/Irwin_Township,_Venango_County,_Pennsylvania",1167178105,Start
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Mead Township, Warren County, Pennsylvania","https://en.wikipedia.org/wiki/Mead_Township,_Warren_County,_Pennsylvania",1175957354,Stub
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Redbank Township, Clarion County, Pennsylvania","https://en.wikipedia.org/wiki/Redbank_Township,_Clarion_County,_Pennsylvania",1156646099,C
Northeast,Middle Atlantic,Pennsylvania,12972008.0,"Huston Township, Centre County, Pennsylvania","https://en.wikipedia.org/wiki/Huston_Township,_Centre_County,_Pennsylvania",1167176585,C
